T_source_in,T_source_out,P_source_bar,flow_source_kg_s,T_sink_in,T_sink_out,P_sink_bar,Energy_kWh,COP,P_comp_W,Q_evap_W,Q_cond_W,P_comp_kW,Q_evap_kW,Q_cond_kW
59.86837836824725,20.0,2.0,2.0,60.0,90.0,2.0,1116.536800869458,1.4256532179562973,783175.5905338859,-333361.21033557184,-1116536.800869458,783.1755905338858,-333.36121033557185,-1116.536800869458
60.28722922142481,20.0,2.0,2.0,60.0,90.0,2.0,1120.7749430362517,1.4297273858396544,783908.1451028091,-336866.7979334427,-1120774.9430362517,783.908145102809,-336.8667979334427,-1120.7749430362517
60.63874708358901,20.0,2.0,2.0,60.0,90.0,2.0,1118.8591252068807,1.4361836680186595,779050.1661604636,-339808.9590464173,-1118859.1252068807,779.0501661604636,-339.8089590464173,-1118.8591252068807
60.370732449327534,20.0,2.0,2.0,60.0,90.0,2.0,1128.5494564448309,1.4267669175796134,790983.7567297379,-337565.69971509284,-1128549.4564448309,790.9837567297378,-337.5656997150928,-1128.5494564448309
59.649714012448214,20.0,2.0,2.0,60.0,90.0,2.0,1130.8339328685984,1.4147754263384593,799302.7810747871,-331531.15179381135,-1130833.9328685983,799.3027810747872,-331.5311517938114,-1130.8339328685984
58.81415637505813,20.0,2.0,2.0,60.0,90.0,2.0,1117.0324278220128,1.4095154970025845,792493.8960922715,-324538.53172974096,-1117032.4278220127,792.4938960922716,-324.53853172974095,-1117.0324278220128
58.17939266627752,20.0,2.0,2.0,60.0,90.0,2.0,1114.5285310479794,1.401390643446912,795301.8212727922,-319226.7097751874,-1114528.5310479794,795.3018212727922,-319.22670977518743,-1114.5285310479794
58.546976820186046,20.0,2.0,2.0,60.0,90.0,2.0,1110.75206173603,1.4087804374396067,788449.3794893763,-322302.6822466539,-1110752.06173603,788.4493794893763,-322.3026822466539,-1110.75206173603
59.073274111053706,20.0,2.0,2.0,60.0,90.0,2.0,1107.2991971188385,1.4185373167734823,780592.2227251893,-326706.97439364914,-1107299.1971188386,780.5922227251893,-326.70697439364915,-1107.2991971188385
59.82143958767631,20.0,2.0,2.0,60.0,90.0,2.0,1102.1557312885955,1.4328832976510988,769187.3672443111,-332968.3640442843,-1102155.7312885954,769.1873672443112,-332.9683640442843,-1102.1557312885955
59.891882769267,20.0,2.0,2.0,60.0,90.0,2.0,1100.8632971747393,1.4347134013111333,767305.3699566056,-333557.92721813347,-1100863.2971747392,767.3053699566055,-333.55792721813344,-1100.8632971747393
59.4258106231361,20.0,2.0,2.0,60.0,90.0,2.0,1101.1799492379284,1.4272814089906634,771522.6600034359,-329657.2892344925,-1101179.9492379285,771.5226600034359,-329.6572892344925,-1101.1799492379284
58.69891886671485,20.0,2.0,2.0,60.0,90.0,2.0,1102.2537741081421,1.4155421295302801,778679.596398804,-323574.17770933843,-1102253.7741081421,778.6795963988039,-323.5741777093384,-1102.2537741081421
58.17750265750391,20.0,2.0,2.0,60.0,90.0,2.0,1104.8012382263184,1.4063325075237083,785590.3439021468,-319210.89432417165,-1104801.2382263185,785.5903439021467,-319.21089432417165,-1104.8012382263184
58.3301073062525,20.0,2.0,2.0,60.0,90.0,2.0,1105.6722942325753,1.4081689414987162,785184.4062515728,-320487.88798100234,-1105672.2942325752,785.1844062515728,-320.48788798100236,-1105.6722942325753
58.9418479089029,20.0,2.0,2.0,60.0,90.0,2.0,1109.0096266657451,1.4156319592242403,783402.507579355,-325607.1190863901,-1109009.6266657452,783.4025075793551,-325.6071190863901,-1109.0096266657451
59.73968188811074,20.0,2.0,2.0,60.0,90.0,2.0,1114.0016096330364,1.4250693017030145,781717.4984414865,-332284.11119154986,-1114001.6096330364,781.7174984414866,-332.28411119154987,-1114.0016096330364
60.04396912318714,20.0,2.0,2.0,60.0,90.0,2.0,1117.2714215078588,1.4279312675994056,782440.6166174801,-334830.80489037867,-1117271.421507859,782.44061661748,-334.83080489037866,-1117.2714215078588
59.62984941776841,20.0,2.0,2.0,60.0,90.0,2.0,1123.5407606618282,1.4182971473530632,792175.8587462915,-331364.90191553696,-1123540.7606618283,792.1758587462915,-331.36490191553696,-1123.5407606618282
59.00098223765184,20.0,2.0,2.0,60.0,90.0,2.0,1126.1791625475516,1.407588168735835,800077.1728274622,-326101.9897200895,-1126179.1625475516,800.0771728274622,-326.1019897200895,-1126.1791625475516
58.43444446469471,20.0,2.0,2.0,60.0,90.0,2.0,1124.903322579464,1.3999303811869603,803542.3316020123,-321360.9909774516,-1124903.322579464,803.5423316020123,-321.3609909774516,-1124.903322579464
58.525856873084024,20.0,2.0,2.0,60.0,90.0,2.0,1124.1663964781262,1.4016330418692902,802040.4506010218,-322125.9458771047,-1124166.3964781263,802.0404506010218,-322.1259458771047,-1124.1663964781262
59.162706253074134,20.0,2.0,2.0,60.0,90.0,2.0,1131.2702440201508,1.4073766624082291,803814.8380863303,-327455.40593382047,-1131270.2440201507,803.8148380863304,-327.4554059338205,-1131.2702440201508
59.96020782723912,20.0,2.0,2.0,60.0,90.0,2.0,1136.9453909701786,1.416197389952036,802815.6237519156,-334129.767218263,-1136945.3909701786,802.8156237519156,-334.129767218263,-1136.9453909701786
60.49202136786323,20.0,2.0,2.0,60.0,90.0,2.0,1142.1327817840368,1.4213553155994747,803551.9122129766,-338580.86957106006,-1142132.7817840367,803.5519122129766,-338.5808695710601,-1142.1327817840368
60.836348955744825,20.0,2.0,2.0,60.0,90.0,2.0,1133.4029892271028,1.4311726606178143,791940.0785212254,-341462.9107058773,-1133402.9892271028,791.9400785212254,-341.4629107058773,-1133.4029892271028
60.60205601307331,20.0,2.0,2.0,60.0,90.0,2.0,1143.6258760217868,1.4222008607575394,804124.0218436032,-339501.8541781833,-1143625.8760217868,804.1240218436033,-339.5018541781833,-1143.6258760217868
59.31840183959014,20.0,2.0,2.0,60.0,90.0,2.0,1141.6456689540476,1.404432942858419,812887.275792944,-328758.39316110377,-1141645.6689540476,812.887275792944,-328.75839316110375,-1141.6456689540476
57.93978519698004,20.0,2.0,2.0,60.0,90.0,2.0,1145.6147217011355,1.382936255583864,828393.0058782549,-317221.71582288056,-1145614.7217011356,828.3930058782549,-317.2217158228806,-1145.6147217011355
57.28926120501694,20.0,2.0,2.0,60.0,90.0,2.0,1138.3105487334178,1.37721280098941,826532.071089986,-311778.477643432,-1138310.5487334179,826.5320710899861,-311.778477643432,-1138.3105487334178
57.849303909612445,20.0,2.0,2.0,60.0,90.0,2.0,1143.2032832072243,1.38278672713059,826738.6870132001,-316464.5961940242,-1143203.2832072242,826.7386870132001,-316.4645961940242,-1143.203283207224
59.17794455807683,20.0,2.0,2.0,60.0,90.0,2.0,1148.3726103601748,1.399107030705927,820789.6788144631,-327582.9315457117,-1148372.610360175,820.7896788144631,-327.5829315457117,-1148.3726103601748
60.545120375977035,20.0,2.0,2.0,60.0,90.0,2.0,1148.5901874089134,1.4187747164135045,809564.883079122,-339025.3043297915,-1148590.1874089134,809.5648830791221,-339.02530432979154,-1148.5901874089134
60.83154696460065,20.0,2.0,2.0,60.0,90.0,2.0,1154.299003786983,1.4200180551566561,812876.2867452702,-341422.7170417126,-1154299.003786983,812.8762867452702,-341.4227170417126,-1154.299003786983
59.839873764203105,20.0,2.0,2.0,60.0,90.0,2.0,1163.3038805361005,1.4012649666765695,830181.234955977,-333122.64558012364,-1163303.8805361004,830.181234955977,-333.1226455801236,-1163.3038805361005
58.315871273120194,20.0,2.0,2.0,60.0,90.0,2.0,1169.975540238933,1.3770788649240475,849606.7800034551,-320368.7602354778,-1169975.540238933,849.6067800034551,-320.3687602354778,-1169.975540238933
57.35825817515564,20.0,2.0,2.0,60.0,90.0,2.0,1164.9661580501113,1.3663523265665087,852610.3665937625,-312355.7914563487,-1164966.1580501113,852.6103665937625,-312.35579145634875,-1164.9661580501113
57.6666201903185,20.0,2.0,2.0,60.0,90.0,2.0,1167.9756326339766,1.36919265401471,853039.65750128,-314935.97513269697,-1167975.6326339766,853.03965750128,-314.93597513269697,-1167.9756326339766
59.096482551929114,20.0,2.0,2.0,60.0,90.0,2.0,1168.4426415117227,1.3884552580338718,841541.44309,-326901.1984217228,-1168442.6415117227,841.5414430899999,-326.9011984217228,-1168.4426415117227
60.88767521534771,20.0,2.0,2.0,60.0,90.0,2.0,1172.0801082593243,1.4118256279985346,830187.584794672,-341892.5234646526,-1172080.1082593245,830.1875847946719,-341.8925234646526,-1172.0801082593246
61.74344471289544,20.0,2.0,2.0,60.0,90.0,2.0,1173.6621134687784,1.4233000508142535,824606.2471488988,-349055.8663198799,-1173662.1134687786,824.6062471488988,-349.0558663198799,-1173.6621134687784
60.876501787777045,20.0,2.0,2.0,60.0,90.0,2.0,1176.7716474726296,1.4093535275947222,834972.6484035349,-341798.99906909483,-1176771.6474726296,834.9726484035349,-341.7989990690948,-1176.7716474726296
59.0513808299076,20.0,2.0,2.0,60.0,90.0,2.0,1180.4099667611351,1.38239727164833,853886.2098256667,-326523.75693546847,-1180409.966761135,853.8862098256667,-326.52375693546844,-1180.4099667611351
57.36268397247653,20.0,2.0,2.0,60.0,90.0,2.0,1177.6919890258268,1.3610229104927207,865299.1657572289,-312392.8232685981,-1177691.9890258268,865.2991657572288,-312.39282326859814,-1177.6919890258268
57.11332128860761,20.0,2.0,2.0,60.0,90.0,2.0,1170.428190369128,1.3607702476582748,860121.8261372902,-310306.364231838,-1170428.190369128,860.1218261372902,-310.30636423183796,-1170.428190369128
58.17265427721753,20.0,2.0,2.0,60.0,90.0,2.0,1164.6997361818221,1.3774798589535233,845529.4127252423,-319170.3234565799,-1164699.7361818221,845.5294127252423,-319.17032345657987,-1164.6997361818221
60.019653532960206,20.0,2.0,2.0,60.0,90.0,2.0,1155.0756597439556,1.4078590564555604,820448.3640940487,-334627.2956499069,-1155075.6597439556,820.4483640940488,-334.6272956499069,-1155.0756597439556
61.518599546515816,20.0,2.0,2.0,60.0,90.0,2.0,1151.2854972384246,1.431748053511915,804111.7949589331,-347173.70227949123,-1151285.4972384246,804.1117949589332,-347.17370227949124,-1151.2854972384246
60.94747957379104,20.0,2.0,2.0,60.0,90.0,2.0,1151.2800475533736,1.423289194040544,808886.9446728743,-342393.10288049915,-1151280.0475533735,808.8869446728743,-342.39310288049916,-1151.2800475533736
59.719206196509845,20.0,2.0,2.0,60.0,90.0,2.0,1150.9202429357522,1.4056054033985772,818807.4975757576,-332112.74535999465,-1150920.2429357523,818.8074975757576,-332.1127453599946,-1150.9202429357522
58.67802564798734,20.0,2.0,2.0,60.0,90.0,2.0,1149.8409612411663,1.3913154010278193,826441.6252358982,-323399.3360052682,-1149840.9612411663,826.4416252358982,-323.3993360052682,-1149.8409612411663
58.046380419952015,20.0,2.0,2.0,60.0,90.0,2.0,1144.4053523740924,1.3849895760489914,826291.6719119129,-318113.6804621795,-1144405.3523740924,826.2916719119129,-318.11368046217945,-1144.4053523740924
58.18958191263755,20.0,2.0,2.0,60.0,90.0,2.0,1140.909476567469,1.3886476908188803,821597.5038958074,-319311.97267166164,-1140909.476567469,821.5975038958074,-319.31197267166164,-1140.909476567469
59.008997523438836,20.0,2.0,2.0,60.0,90.0,2.0,1118.445773344677,1.411685795814914,792276.7068000706,-326169.0665446063,-1118445.773344677,792.2767068000705,-326.16906654460627,-1118.445773344677
60.07404078741382,20.0,2.0,2.0,60.0,90.0,2.0,1125.9310885709706,1.4236999231122363,790848.5982844355,-335082.49028653494,-1125931.0885709706,790.8485982844354,-335.08249028653495,-1125.9310885709706
60.59740613118015,20.0,2.0,2.0,60.0,90.0,2.0,1128.0169127555741,1.4304878855623508,788553.9780800941,-339462.9346754799,-1128016.912755574,788.5539780800941,-339.4629346754799,-1128.0169127555741
60.1331307890257,20.0,2.0,2.0,60.0,90.0,2.0,1127.8560024741294,1.423559209117859,792278.9549252617,-335577.0475488677,-1127856.0024741294,792.2789549252617,-335.5770475488677,-1127.8560024741294
59.0673194439525,20.0,2.0,2.0,60.0,90.0,2.0,1127.0238908704252,1.4081343235754857,800366.7491100745,-326657.14176035055,-1127023.8908704252,800.3667491100745,-326.65714176035056,-1127.0238908704252
58.19156698075324,20.0,2.0,2.0,60.0,90.0,2.0,1120.3232637670433,1.3986650492135233,800994.6801752192,-319328.5835918241,-1120323.2637670434,800.9946801752192,-319.3285835918241,-1120.3232637670433
58.24745359666474,20.0,2.0,2.0,60.0,90.0,2.0,1112.8023728410412,1.4032708290805578,793006.1323730107,-319796.2404680305,-1112802.3728410413,793.0061323730107,-319.79624046803053,-1112.8023728410412
58.89107982029191,20.0,2.0,2.0,60.0,90.0,2.0,1110.9903832625082,1.4138189165842907,785808.1188689994,-325182.264393509,-1110990.3832625083,785.8081188689994,-325.182264393509,-1110.9903832625082
59.12651719425844,20.0,2.0,2.0,60.0,90.0,2.0,1115.6320701737193,1.414915721739124,788479.5207466177,-327152.5494271014,-1115632.0701737192,788.4795207466177,-327.1525494271014,-1115.6320701737193
58.62938889546365,20.0,2.0,2.0,60.0,90.0,2.0,1113.988771562198,1.4083360056850704,790996.4433667302,-322992.3281954677,-1113988.771562198,790.9964433667302,-322.99232819546773,-1113.988771562198
57.755593099068335,20.0,2.0,2.0,60.0,90.0,2.0,1107.0786943000455,1.3988895175436267,791398.234396677,-315680.45990336855,-1107078.6943000455,791.398234396677,-315.68045990336856,-1107.0786943000455
57.63546963342844,20.0,2.0,2.0,60.0,90.0,2.0,1110.1543419256668,1.3955796639156153,795479.0189553759,-314675.32297029113,-1110154.341925667,795.4790189553759,-314.6753229702911,-1110.1543419256668
58.48655807252453,20.0,2.0,2.0,60.0,90.0,2.0,1110.2535787873576,1.4081355011005976,788456.4929437431,-321797.0858436144,-1110253.5787873575,788.4564929437431,-321.7970858436144,-1110.2535787873576
59.826403453999546,20.0,2.0,2.0,60.0,90.0,2.0,1115.8625288281748,1.4253800772095326,782852.620623616,-333009.9082045589,-1115862.5288281748,782.8526206236161,-333.0099082045589,-1115.8625288281748
60.4866084464262,20.0,2.0,2.0,60.0,90.0,2.0,1122.9895032892744,1.4315556936981633,784453.9393282252,-338535.56396104913,-1122989.5032892744,784.4539393282253,-338.53556396104915,-1122.9895032892744
59.478409764254536,20.0,2.0,2.0,60.0,90.0,2.0,1126.4903871772447,1.414490752931348,796392.8960601122,-330097.4911171327,-1126490.3871772448,796.3928960601122,-330.09749111713273,-1126.4903871772447
58.01633643459644,20.0,2.0,2.0,60.0,90.0,2.0,1122.463980677553,1.395055438388977,804601.7024053071,-317862.27827224595,-1122463.980677553,804.601702405307,-317.86227827224593,-1122.463980677553
57.19647457494051,20.0,2.0,2.0,60.0,90.0,2.0,1115.974595973097,1.3863512404689893,804972.4798425351,-311002.11613056186,-1115974.595973097,804.9724798425351,-311.00211613056183,-1115.974595973097
57.135196481181595,20.0,2.0,2.0,60.0,90.0,2.0,1118.631736798299,1.3842013712452252,808142.3411623844,-310489.3956359149,-1118631.736798299,808.1423411623844,-310.4893956359149,-1118.631736798299
57.852580103162836,20.0,2.0,2.0,60.0,90.0,2.0,1125.2529269173347,1.3913295063361921,808760.9166576789,-316492.01025965554,-1125252.9269173346,808.7609166576789,-316.49201025965556,-1125.2529269173347
59.98599322706002,20.0,2.0,2.0,60.0,90.0,2.0,1118.1758304946136,1.4265535491676034,783830.2537938876,-334345.576700726,-1118175.8304946136,783.8302537938876,-334.345576700726,-1118.1758304946136
61.68201087023243,20.0,2.0,2.0,60.0,90.0,2.0,1115.262098891901,1.454587564744074,766720.4958459304,-348541.60304597055,-1115262.0988919009,766.7204958459304,-348.54160304597053,-1115.262098891901
61.10921920973021,20.0,2.0,2.0,60.0,90.0,2.0,1112.6165230666677,1.4470809182255724,768869.5974451595,-343746.92562150804,-1112616.5230666676,768.8695974451595,-343.746925621508,-1112.6165230666677
58.94304508306743,20.0,2.0,2.0,60.0,90.0,2.0,1104.3992367120804,1.4181107117482166,778782.0990017068,-325617.13771037344,-1104399.2367120804,778.7820990017068,-325.6171377103734,-1104.3992367120804
56.987343446493526,20.0,2.0,2.0,60.0,90.0,2.0,1102.178565215,1.3900139533965077,792926.2598564711,-309252.30535852915,-1102178.565215,792.9262598564711,-309.25230535852916,-1102.178565215
56.435553983422835,20.0,2.0,2.0,60.0,90.0,2.0,1102.407438767864,1.3818580845188329,797771.8197825833,-304635.6189852811,-1102407.4387678641,797.7718197825833,-304.6356189852811,-1102.407438767864
56.80020189767981,20.0,2.0,2.0,60.0,90.0,2.0,1085.8537136787108,1.3953989718704476,778167.2020463008,-307686.51163241017,-1085853.7136787109,778.1672020463008,-307.68651163241015,-1085.8537136787108
58.64316999490103,20.0,2.0,2.0,60.0,90.0,2.0,1100.1349217823717,1.4158253711791342,777027.269165372,-323107.6526169997,-1100134.9217823718,777.027269165372,-323.1076526169997,-1100.1349217823717
61.071507200195015,20.0,2.0,2.0,60.0,90.0,2.0,1108.9128667138375,1.4486473042705563,765481.6071826491,-343431.25953118835,-1108912.8667138375,765.4816071826491,-343.43125953118835,-1108.9128667138375
61.70581692563724,20.0,2.0,2.0,60.0,90.0,2.0,1107.5459016096054,1.4595922205979073,758805.0182645605,-348740.88334504486,-1107545.9016096054,758.8050182645605,-348.74088334504484,-1107.5459016096054
60.23929389296592,20.0,2.0,2.0,60.0,90.0,2.0,1103.2360524877151,1.4388087591897898,766770.4588544209,-336465.5936332941,-1103236.0524877151,766.7704588544209,-336.46559363329413,-1103.2360524877151
57.72140708423575,20.0,2.0,2.0,60.0,90.0,2.0,1091.6268887307976,1.4063143622891399,776232.4825822677,-315394.40614852996,-1091626.8887307977,776.2324825822677,-315.39440614853,-1091.6268887307976
56.62381427929131,20.0,2.0,2.0,60.0,90.0,2.0,1094.4313092722966,1.388483533720667,788220.5893645642,-306210.71990773256,-1094431.3092722967,788.2205893645641,-306.21071990773254,-1094.4313092722966
56.7832594044894,20.0,2.0,2.0,60.0,90.0,2.0,1097.1565154158527,1.3894885728436333,789611.7584979389,-307544.7569179137,-1097156.5154158527,789.6117584979388,-307.5447569179137,-1097.1565154158527
58.0770816674534,20.0,2.0,2.0,60.0,90.0,2.0,1101.9594818010207,1.406297975692449,783588.8985465014,-318370.58325451915,-1101959.4818010207,783.5888985465015,-318.37058325451915,-1101.9594818010207
60.59741401319263,20.0,2.0,2.0,60.0,90.0,2.0,1102.4953542478233,1.4448867718994884,763032.3535998964,-339463.00064792717,-1102495.3542478234,763.0323535998964,-339.4630006479272,-1102.4953542478233
60.585763023055335,20.0,2.0,2.0,60.0,90.0,2.0,1098.099162427534,1.447278789259705,758733.6804605704,-339365.4819669637,-1098099.1624275341,758.7336804605703,-339.36548196696367,-1098.099162427534
61.0893829015763,20.0,2.0,2.0,60.0,90.0,2.0,1109.0447074308142,1.4488532019486844,765463.820585251,-343580.8868455634,-1109044.7074308142,765.4638205852509,-343.58088684556344,-1109.0447074308142
59.525818044628295,20.0,2.0,2.0,60.0,90.0,2.0,1107.9973771720765,1.4250712857298649,777503.124417109,-330494.25275496783,-1107997.3771720766,777.5031244171089,-330.4942527549678,-1107.9973771720765
57.430230424764204,20.0,2.0,2.0,60.0,90.0,2.0,1101.8811914055862,1.3966900824200483,788923.1872373247,-312958.00416826154,-1101881.1914055862,788.9231872373247,-312.95800416826154,-1101.8811914055862
56.67427137207511,20.0,2.0,2.0,60.0,90.0,2.0,1106.313377772854,1.3834442382438454,799680.4982737985,-306632.87949905545,-1106313.377772854,799.6804982737985,-306.63287949905543,-1106.313377772854
57.425677179080935,20.0,2.0,2.0,60.0,90.0,2.0,1106.644348213528,1.3942424964675022,793724.4424964509,-312919.9057170774,-1106644.348213528,793.7244424964508,-312.91990571707737,-1106.644348213528
59.85657680179361,20.0,2.0,2.0,60.0,90.0,2.0,1111.0698022620777,1.4284639804378971,777807.3633480616,-333262.4389140161,-1111069.8022620778,777.8073633480616,-333.2624389140161,-1111.0698022620777
61.45373229267511,20.0,2.0,2.0,60.0,90.0,2.0,1110.3268002566597,1.4538856706316585,763696.088822627,-346630.71143403306,-1110326.8002566597,763.696088822627,-346.63071143403306,-1110.3268002566597
61.12345194013801,20.0,2.0,2.0,60.0,90.0,2.0,1108.4150459902496,1.4497632807565073,764548.9858260603,-343866.06016418943,-1108415.0459902496,764.5489858260603,-343.86606016418943,-1108.4150459902496
61.11615929682995,20.0,2.0,2.0,60.0,90.0,2.0,1105.5798335994339,1.451321059718211,761774.816258846,-343805.01734058786,-1105579.8335994338,761.7748162588459,-343.8050173405879,-1105.5798335994339
60.65882055769151,20.0,2.0,2.0,60.0,90.0,2.0,1102.3598418016932,1.445939946463775,762382.8669355533,-339976.9748661401,-1102359.8418016932,762.3828669355532,-339.9769748661401,-1102.3598418016932
59.18913712337854,20.0,2.0,2.0,60.0,90.0,2.0,1099.6646447175144,1.4244581266652783,771988.0452308415,-327676.5994866731,-1099664.6447175145,771.9880452308415,-327.67659948667307,-1099.6646447175144
57.52927029479383,20.0,2.0,2.0,60.0,90.0,2.0,1101.8261056030908,1.3981865710684578,788039.3993207243,-313786.7062823663,-1101826.1056030907,788.0393993207243,-313.7867062823663,-1101.8261056030908
56.807067413736945,20.0,2.0,2.0,60.0,90.0,2.0,1113.6622567795773,1.381855025773584,805918.3025774588,-307743.9542021186,-1113662.2567795774,805.9183025774588,-307.74395420211863,-1113.6622567795773
57.45043130727964,20.0,2.0,2.0,60.0,90.0,2.0,1112.0040829828101,1.391958976670648,798877.0514218409,-313127.0315609693,-1112004.0829828102,798.8770514218409,-313.12703156096933,-1112.0040829828101
59.423013855582894,20.0,2.0,2.0,60.0,90.0,2.0,1114.825115199878,1.4198135049457477,785191.23202908,-329633.8831707979,-1114825.1151998779,785.1912320290801,-329.6338831707979,-1114.825115199878
61.096600772046315,20.0,2.0,2.0,60.0,90.0,2.0,1107.7642035763986,1.4497199385401112,764122.8999664121,-343641.30360998673,-1107764.2035763985,764.1228999664121,-343.6413036099867,-1107.7642035763986
60.27127742811075,20.0,2.0,2.0,60.0,90.0,2.0,1098.3749662866735,1.4421150978223987,761641.6802966874,-336733.2859899862,-1098374.9662866734,761.6416802966874,-336.7332859899862,-1098.3749662866735
55.96192215044954,20.0,2.0,2.0,60.0,90.0,2.0,1088.792220593684,1.3815070795983027,788119.1755530268,-300673.0450406574,-1088792.2205936841,788.1191755530268,-300.67304504065737,-1088.792220593684
51.228277802635944,20.0,2.0,2.0,60.0,90.0,2.0,1098.6059782217849,1.3117252013514542,837527.537848556,-261078.44037322904,-1098605.9782217848,837.527537848556,-261.07844037322906,-1098.6059782217849
50.96113663233973,20.0,2.0,2.0,60.0,90.0,2.0,1141.9243697791285,1.293115430459574,883079.996480506,-258844.37329862255,-1141924.3697791286,883.079996480506,-258.84437329862254,-1141.9243697791285
50.922997509500135,20.0,2.0,2.0,60.0,90.0,2.0,1173.7833556024877,1.282461823483217,915257.9313545924,-258525.4242478953,-1173783.3556024877,915.2579313545924,-258.52542424789533,-1173.7833556024877
50.89254430799292,20.0,2.0,2.0,60.0,90.0,2.0,1100.0746009567517,1.3068063321922516,841803.8494742415,-258270.75148251024,-1100074.6009567517,841.8038494742415,-258.27075148251026,-1100.0746009567517
50.86209110648582,20.0,2.0,2.0,60.0,90.0,2.0,1076.8000602746633,1.3151210639889277,818783.9810036905,-258016.07927097304,-1076800.0602746634,818.7839810036905,-258.016079270973,-1076.8000602746633
50.83163790497872,20.0,2.0,2.0,60.0,90.0,2.0,1068.175064223777,1.3180615300710794,810413.6566114431,-257761.40761233395,-1068175.064223777,810.4136566114431,-257.7614076123339,-1068.175064223777
50.801184703471506,20.0,2.0,2.0,60.0,90.0,2.0,1070.624529270224,1.316690569062617,813117.7927646484,-257506.7365055757,-1070624.529270224,813.1177927646485,-257.5067365055757,-1070.624529270224
50.77073150196452,20.0,2.0,2.0,60.0,90.0,2.0,1071.9607875078932,1.3157595581622108,814708.7215578781,-257252.06595001527,-1071960.7875078933,814.7087215578781,-257.25206595001526,-1071.9607875078932
51.50738478343095,20.0,2.0,2.0,60.0,90.0,2.0,1081.6650015015116,1.3219209977639264,818252.3791748403,-263412.6223266712,-1081665.0015015115,818.2523791748403,-263.4126223266712,-1081.6650015015116
57.618940389507316,20.0,2.0,2.0,60.0,90.0,2.0,1087.2709227752653,1.4070444064893235,772733.9078715249,-314537.01490374014,-1087270.9227752653,772.7339078715249,-314.53701490374016,-1087.2709227752653
59.23630240601375,20.0,2.0,2.0,60.0,90.0,2.0,1089.8540367907597,1.4306625849444536,761782.7209992174,-328071.3157915426,-1089854.0367907598,761.7827209992173,-328.0713157915426,-1089.8540367907597
60.215920090037514,20.0,2.0,2.0,60.0,90.0,2.0,1094.0254279366604,1.4437710819220746,757755.465277915,-336269.96265874535,-1094025.4279366604,757.755465277915,-336.2699626587453,-1094.0254279366604
59.9044681439313,20.0,2.0,2.0,60.0,90.0,2.0,1098.3822160954,1.4363214170339322,764718.9571005689,-333663.25899483106,-1098382.2160954,764.7189571005689,-333.66325899483104,-1098.3822160954
58.71466829198414,20.0,2.0,2.0,60.0,90.0,2.0,1095.488389149953,1.4194264711219573,771782.4145438448,-323705.9746061084,-1095488.3891499531,771.7824145438448,-323.7059746061084,-1095.488389149953
57.69389783039213,20.0,2.0,2.0,60.0,90.0,2.0,1091.5038016580531,1.4059618101442923,776339.5803375579,-315164.22132049536,-1091503.8016580532,776.3395803375579,-315.16422132049536,-1091.5038016580531
57.81721748392442,20.0,2.0,2.0,60.0,90.0,2.0,1095.912024008936,1.4055273236250354,779715.9155771076,-316196.10843182856,-1095912.024008936,779.7159155771076,-316.1961084318286,-1095.912024008936
59.072984999465234,20.0,2.0,2.0,60.0,90.0,2.0,1091.8073240067258,1.4270074140516662,765102.769092688,-326704.55491403793,-1091807.3240067258,765.1027690926879,-326.70455491403794,-1091.8073240067258
60.23057145222981,20.0,2.0,2.0,60.0,90.0,2.0,1089.1985100482664,1.4468516791963097,752805.9204059459,-336392.58964232047,-1089198.5100482663,752.8059204059458,-336.39258964232044,-1089.1985100482664
59.70709036329373,20.0,2.0,2.0,60.0,90.0,2.0,1084.8771192789306,1.4409967311264915,752865.7739777339,-332011.3453011966,-1084877.1192789306,752.865773977734,-332.0113453011966,-1084.8771192789306
57.15178208741054,20.0,2.0,2.0,60.0,90.0,2.0,1082.3584861181928,1.4025087028420813,771730.3171986544,-310628.1689195384,-1082358.4861181928,771.7303171986543,-310.6281689195384,-1082.3584861181928
56.50226171974094,20.0,2.0,2.0,60.0,90.0,2.0,1079.435004981984,1.394184274237544,774241.2713500939,-305193.7336318901,-1079435.0049819842,774.2412713500939,-305.1937336318901,-1079.435004981984
57.74651136385381,20.0,2.0,2.0,60.0,90.0,2.0,1079.5099496353891,1.4131459654194283,763905.4818480734,-315604.4677873158,-1079509.9496353893,763.9054818480735,-315.6044677873158,-1079.5099496353891
60.218652605872535,20.0,2.0,2.0,60.0,90.0,2.0,1086.5064672030219,1.4482627581013305,750213.6343182847,-336292.8328847372,-1086506.467203022,750.2136343182847,-336.29283288473715,-1086.5064672030219
61.2791122541268,20.0,2.0,2.0,60.0,90.0,2.0,1091.58270677302,1.462436618847594,746413.6856974981,-345169.0210755216,-1091582.7067730199,746.4136856974982,-345.1690210755216,-1091.58270677302
60.98742069868672,20.0,2.0,2.0,60.0,90.0,2.0,1078.1934737741087,1.4660003312702314,735466.0505703274,-342727.42320378113,-1078193.4737741088,735.4660505703274,-342.72742320378114,-1078.1934737741087
59.2133274429587,20.0,2.0,2.0,60.0,90.0,2.0,1049.044699402818,1.4546514937207993,721165.6564690318,-327879.04293378623,-1049044.699402818,721.1656564690318,-327.87904293378625,-1049.044699402818
57.28406267221823,20.0,2.0,2.0,60.0,90.0,2.0,996.2819040698475,1.455388768396874,684546.9236149613,-311734.9804548862,-996281.9040698475,684.5469236149613,-311.7349804548862,-996.2819040698475
